,IdSell,SellerG,Date,Price,Method,Type,Rooms,Distance,Bathroom,Bedroom2,Car,Landsize,BuildingArea,YearBuilt
248,0565283,RT,15/10/2016,1800000.0,PI,h,3,6.3,2.0,3.0,2.0,405.0,121.0,1910.0
249,0030832,Jellis,15/10/2016,2200000.0,PI,h,4,6.3,1.0,4.0,2.0,495.0,163.0,1900.0
250,0613737,Jellis,16/04/2016,324000.0,S,u,1,6.3,1.0,1.0,1.0,0.0,,
251,0911871,Marshall,17/09/2016,5525000.0,S,h,6,6.3,3.0,5.0,4.0,1491.0,516.0,1935.0
252,0813620,RT,17/09/2016,1125000.0,S,h,2,6.3,1.0,3.0,2.0,169.0,,
253,0396982,Marshall,17/09/2016,2250000.0,S,h,3,6.3,3.0,3.0,1.0,301.0,,
254,0577688,hockingstuart,18/03/2017,2360000.0,S,h,3,6.3,2.0,3.0,0.0,336.0,,
255,0652314,Jellis,18/03/2017,1900000.0,VB,h,2,6.3,2.0,2.0,0.0,207.0,,
256,0326120,Jellis,18/03/2017,440000.0,SP,u,1,6.3,1.0,1.0,1.0,0.0,53.0,1970.0
257,0464839,Ray,18/06/2016,490000.0,PI,u,2,6.3,1.0,2.0,1.0,0.0,,1966.0
258,0482156,Marshall,18/06/2016,2365000.0,S,h,3,6.3,2.0,3.0,1.0,316.0,,
259,0497972,Jellis,18/06/2016,1300000.0,VB,h,3,6.3,1.0,2.0,2.0,212.0,106.0,1900.0
260,0031097,Gary,18/06/2016,732000.0,S,u,3,6.3,2.0,3.0,2.0,0.0,,
261,0871868,Greg,19/11/2016,704000.0,SP,u,2,6.3,1.0,2.0,1.0,0.0,74.0,1969.0
262,0406349,Marshall,19/11/2016,620000.0,VB,u,2,6.3,1.0,3.0,1.0,0.0,98.0,1970.0
263,0338748,Marshall,22/05/2016,1900000.0,S,h,3,6.3,1.0,3.0,2.0,328.0,108.0,1900.0
264,0727233,Fletchers,22/08/2016,315000.0,SP,u,1,6.3,1.0,1.0,1.0,0.0,,
265,0622965,hockingstuart,24/09/2016,450000.0,PI,u,1,6.3,1.0,1.0,1.0,0.0,,
266,0922813,Jellis,25/02/2017,710000.0,S,u,2,6.3,1.0,2.0,1.0,2471.0,80.0,1970.0
267,0593107,Jellis,25/02/2017,872000.0,S,u,2,6.3,1.0,2.0,1.0,1194.0,,1953.0
268,0656896,hockingstuart,25/02/2017,598000.0,S,u,2,6.3,1.0,2.0,1.0,0.0,88.0,1970.0
269,0263748,Marshall,25/02/2017,1285000.0,S,h,3,6.3,1.0,3.0,2.0,186.0,80.0,1920.0
270,0327818,Jellis,25/02/2017,3660000.0,S,h,4,6.3,3.0,4.0,2.0,421.0,,
271,0672784,hockingstuart,27/06/2016,520000.0,S,u,2,6.3,1.0,1.0,1.0,0.0,76.0,1970.0
272,0383375,Jellis,27/11/2016,3625000.0,S,h,4,6.3,1.0,4.0,2.0,709.0,251.0,1900.0
273,0939529,Kay,27/11/2016,4200000.0,VB,h,4,6.3,3.0,4.0,3.0,563.0,333.0,2000.0
274,0083341,Jellis,27/11/2016,1101000.0,S,t,3,6.3,1.0,3.0,2.0,103.0,3.0,2000.0
275,0111873,Marshall,27/11/2016,3512500.0,S,h,3,6.3,2.0,3.0,2.0,617.0,285.0,1998.0
276,0708491,Marshall,28/05/2016,2000000.0,PI,h,4,6.3,3.0,4.0,4.0,544.0,,
277,0933001,Jellis,28/05/2016,869000.0,S,u,3,6.3,1.0,2.0,1.0,0.0,91.0,1940.0
278,0949979,Marshall,28/08/2016,2810000.0,S,h,5,6.3,2.0,5.0,2.0,617.0,,
279,0359038,Ray,28/08/2016,565000.0,S,u,2,6.3,1.0,3.0,1.0,0.0,,
280,0976448,hockingstuart,28/08/2016,567000.0,S,u,1,6.3,1.0,1.0,1.0,0.0,53.0,2013.0
281,0047728,hockingstuart,30/07/2016,546000.0,SP,u,2,6.3,0.0,2.0,0.0,0.0,,
282,0065911,Ray,30/07/2016,471500.0,S,u,2,6.3,1.0,2.0,1.0,0.0,,1980.0
283,0466226,Nelson,3/09/2016,455000.0,S,u,2,5.9,1.0,3.0,2.0,0.0,,
284,0377750,Nelson,3/12/2016,940000.0,S,h,3,5.9,1.0,3.0,2.0,298.0,108.0,1920.0
285,0348604,Brad,3/12/2016,467000.0,SP,u,2,5.9,1.0,2.0,1.0,0.0,62.0,1980.0
286,0719669,Nelson,4/03/2017,1380000.0,SP,h,3,5.9,2.0,3.0,2.0,277.0,174.0,1910.0
287,0866206,Jellis,4/03/2017,490000.0,VB,u,2,5.9,1.0,2.0,1.0,423.0,62.0,1970.0
288,0588171,Brad,4/03/2017,1850000.0,S,h,4,5.9,3.0,4.0,1.0,478.0,270.0,1900.0
289,0212181,Woodards,4/03/2017,1284000.0,S,h,3,5.9,1.0,3.0,2.0,623.0,,1938.0
290,0086158,Nelson,4/06/2016,971000.0,SP,h,3,5.9,2.0,3.0,2.0,285.0,128.0,1900.0
291,0538883,Nelson,4/06/2016,710000.0,PI,h,2,5.9,1.0,2.0,1.0,214.0,77.0,1890.0
292,0426926,Brad,4/06/2016,2425000.0,PI,h,6,5.9,3.0,6.0,2.0,1014.0,435.0,1887.0
293,0595821,Maddison,4/06/2016,750000.0,SP,h,2,5.9,1.0,2.0,1.0,226.0,92.0,1920.0
294,0826542,Nelson,6/08/2016,1053000.0,S,h,2,5.9,1.0,2.0,1.0,269.0,109.0,1900.0
295,0848529,Nelson,6/08/2016,1377000.0,S,h,3,5.9,1.0,3.0,1.0,417.0,168.0,1900.0
296,0740670,Brad,7/05/2016,970000.0,S,h,3,5.9,1.0,3.0,2.0,350.0,125.0,1904.0
297,0590021,Nelson,7/05/2016,940000.0,S,h,2,5.9,1.0,2.0,1.0,330.0,,
298,0452275,Nelson,7/05/2016,751000.0,PI,h,2,5.9,1.0,2.0,1.0,118.0,79.0,1890.0
299,0634512,Raine,7/05/2016,950000.0,SP,h,2,5.9,1.0,2.0,1.0,173.0,102.0,1900.0
300,0974436,Brad,7/11/2016,685000.0,S,u,2,5.9,1.0,2.0,2.0,228.0,90.0,1995.0
301,0919358,Nelson,8/10/2016,1230000.0,S,h,3,5.9,1.0,4.0,2.0,594.0,148.0,1960.0
302,0170028,Jellis,8/10/2016,636500.0,S,h,2,5.9,1.0,2.0,1.0,0.0,,
303,0901194,Raine,8/10/2016,910000.0,S,h,3,5.9,1.0,3.0,0.0,317.0,,
304,0376797,Nelson,10/09/2016,770000.0,PI,h,2,5.9,1.0,2.0,1.0,226.0,87.0,1900.0
305,0480803,Walshe,10/12/2016,960000.0,S,h,3,5.9,2.0,3.0,2.0,229.0,,2011.0
306,0996957,Raine,10/12/2016,890000.0,SP,h,4,5.9,1.0,4.0,1.0,300.0,185.0,1890.0
307,0647260,Nelson,10/12/2016,965000.0,S,h,2,5.9,1.0,2.0,1.0,170.0,,
308,0839359,Nelson,11/02/2017,1440000.0,S,h,3,5.9,1.0,3.0,1.0,487.0,131.0,1900.0
309,0657442,Woodards,11/03/2017,955000.0,S,h,2,5.9,1.0,2.0,0.0,255.0,,
310,0925963,Nelson,12/11/2016,450000.0,VB,u,2,5.9,1.0,2.0,1.0,0.0,,2010.0
311,0250848,Jellis,12/11/2016,801000.0,S,h,3,5.9,1.0,3.0,2.0,431.0,,1950.0
312,0906536,Brad,12/11/2016,1000000.0,PI,h,3,5.9,2.0,3.0,2.0,440.0,120.0,1955.0
313,0125169,Nelson,12/11/2016,1435000.0,S,h,3,5.9,2.0,3.0,2.0,532.0,147.0,1950.0
314,0218822,Alexkarbon,12/11/2016,390000.0,S,u,1,5.9,1.0,1.0,1.0,0.0,58.0,1972.0
315,0541489,Jellis,13/08/2016,1425000.0,PI,h,3,5.9,2.0,3.0,2.0,495.0,139.0,1920.0
316,0364920,Nelson,14/05/2016,1340000.0,S,h,4,5.9,2.0,3.0,2.0,683.0,232.0,1978.0
317,0654109,Brad,14/05/2016,955000.0,S,h,3,5.9,1.0,3.0,1.0,263.0,117.0,1910.0
318,0998017,Nelson,15/10/2016,1100000.0,VB,h,4,5.9,2.0,4.0,5.0,559.0,195.0,1920.0
319,0140691,Nelson,15/10/2016,1255000.0,S,h,3,5.9,2.0,3.0,2.0,308.0,,
320,0921472,Biggin,15/10/2016,432000.0,S,u,2,5.9,1.0,2.0,1.0,0.0,62.0,1978.0
321,0024168,Raine,16/04/2016,1640000.0,S,h,4,5.9,3.0,4.0,2.0,562.0,204.0,1890.0
322,0465739,Nelson,16/04/2016,1430000.0,S,h,6,5.9,2.0,4.0,1.0,461.0,286.0,1900.0
323,0780928,Brad,16/04/2016,610000.0,SP,u,2,5.9,1.0,2.0,1.0,301.0,104.0,1995.0
324,0495120,Nelson,16/04/2016,940000.0,S,h,3,5.9,3.0,3.0,1.0,491.0,127.0,1950.0
325,0812702,Brad,16/07/2016,890000.0,SP,h,3,5.9,1.0,3.0,1.0,242.0,110.0,1920.0
326,0708294,Brad,17/09/2016,1180000.0,SP,h,3,5.9,2.0,3.0,2.0,617.0,149.0,1930.0
327,0488491,Raine,17/09/2016,1480000.0,S,h,4,5.9,2.0,4.0,2.0,597.0,180.0,1939.0
328,0780108,Brad,18/03/2017,1150000.0,S,h,2,5.9,1.0,2.0,1.0,387.0,,
329,0939801,Brad,18/03/2017,1350000.0,S,h,3,5.9,1.0,3.0,3.0,575.0,,
330,0991642,Nelson,18/03/2017,1905000.0,S,h,5,5.9,2.0,5.0,2.0,521.0,,
331,0228479,Nelson,18/03/2017,865000.0,SP,t,2,5.9,2.0,2.0,1.0,146.0,132.0,2015.0
332,0408289,Brad,18/06/2016,705000.0,S,t,2,5.9,2.0,2.0,1.0,113.0,,1998.0
333,0327126,Alexkarbon,18/06/2016,442000.0,S,u,2,5.9,1.0,2.0,1.0,0.0,62.0,1975.0
334,0443193,Jellis,19/11/2016,540000.0,S,u,2,5.9,2.0,2.0,1.0,0.0,,
335,0471965,Alexkarbon,19/11/2016,1037500.0,S,h,3,5.9,1.0,3.0,2.0,506.0,110.0,1920.0
336,0295620,Jellis,19/11/2016,1050000.0,S,t,3,5.9,2.0,3.0,2.0,318.0,160.0,2013.0
337,0958418,McDonald,19/11/2016,440000.0,S,u,2,5.9,1.0,2.0,1.0,0.0,65.0,1970.0
338,0746893,Brad,19/11/2016,1010000.0,S,h,2,5.9,1.0,2.0,1.0,325.0,,
339,0063611,Nelson,22/05/2016,1430000.0,S,h,4,5.9,2.0,4.0,0.0,418.0,158.0,1900.0
340,0698389,Nelson,22/05/2016,570000.0,VB,u,2,5.9,1.0,2.0,1.0,0.0,,
341,0172309,Brad,22/05/2016,690000.0,S,u,2,5.9,1.0,2.0,1.0,0.0,,
342,0599836,Brad,23/04/2016,1291000.0,S,h,3,5.9,1.0,3.0,2.0,414.0,,
343,0355854,Nelson,23/04/2016,1130000.0,S,h,3,5.9,2.0,3.0,1.0,272.0,157.0,1900.0
344,0748846,Brad,24/09/2016,1135000.0,S,h,3,5.9,1.0,3.0,1.0,296.0,104.0,1910.0
345,0525846,Nelson,24/09/2016,950000.0,PI,h,4,5.9,2.0,4.0,1.0,298.0,147.0,1920.0
346,0373980,Weda,24/09/2016,790000.0,PI,u,3,5.9,2.0,3.0,1.0,0.0,148.0,
347,0638174,Jellis,25/02/2017,390000.0,PI,u,2,5.9,1.0,2.0,1.0,1957.0,69.0,2012.0
348,0600084,Jellis,25/02/2017,1345000.0,S,h,4,5.9,1.0,4.0,1.0,552.0,155.0,1920.0
349,0899970,Barry,25/02/2017,1381500.0,S,h,3,5.9,2.0,3.0,2.0,416.0,168.0,1900.0
350,0790044,Jellis,26/07/2016,940000.0,S,h,3,5.9,2.0,3.0,2.0,285.0,172.0,2011.0
351,0464817,Nelson,26/07/2016,995000.0,S,h,3,5.9,2.0,3.0,1.0,314.0,177.0,2010.0
352,0020993,Frank,26/07/2016,1050000.0,SP,h,3,5.9,1.0,3.0,3.0,536.0,,
353,0767993,Brad,26/07/2016,786000.0,S,h,3,5.9,2.0,3.0,1.0,576.0,120.0,1940.0
354,0180740,Nelson,27/06/2016,705000.0,PI,h,2,5.9,1.0,2.0,3.0,252.0,108.0,1910.0
355,0434743,Nelson,27/06/2016,760000.0,PI,h,2,5.9,1.0,2.0,1.0,124.0,77.0,1900.0
356,0648446,Hodges,27/06/2016,487500.0,S,u,3,5.9,1.0,3.0,3.0,0.0,,1972.0
357,0104524,Nelson,27/11/2016,1000000.0,S,t,3,5.9,2.0,3.0,2.0,200.0,144.0,2003.0
358,0030919,Nelson,27/11/2016,1110000.0,PI,h,4,5.9,2.0,4.0,1.0,349.0,,1920.0
359,0334256,Jellis,27/11/2016,1300000.0,PI,h,4,5.9,1.0,4.0,4.0,664.0,,
360,0079933,Nelson,27/11/2016,1060000.0,PI,h,3,5.9,1.0,3.0,1.0,555.0,,
361,0959583,Nelson,27/11/2016,1410000.0,PI,h,3,5.9,2.0,3.0,2.0,459.0,,
362,0588175,Barry,28/05/2016,1305000.0,S,h,3,5.9,1.0,2.0,1.0,278.0,166.0,1900.0
363,0669046,Nelson,28/05/2016,932500.0,S,h,3,5.9,2.0,3.0,1.0,254.0,,
364,0113397,Alexkarbon,28/08/2016,965000.0,S,h,3,5.9,1.0,3.0,0.0,216.0,,
365,0567871,Stockdale,28/08/2016,1215000.0,S,h,3,5.9,1.0,3.0,1.0,452.0,175.0,1960.0
366,0657765,Nelson,28/08/2016,545000.0,S,u,2,5.9,1.0,2.0,2.0,194.0,71.0,1900.0
367,0614367,Jellis,30/07/2016,1705000.0,S,h,4,5.9,2.0,4.0,4.0,598.0,273.0,2012.0
368,0231367,Nelson,30/07/2016,970000.0,S,h,3,5.9,1.0,2.0,1.0,194.0,,
369,0479430,Barry,30/07/2016,925000.0,S,h,2,5.9,1.0,2.0,1.0,407.0,,
370,0255621,Marshall,3/09/2016,2650000.0,S,h,4,11.0,3.0,4.0,2.0,753.0,399.0,2015.0
371,0057161,Jellis,3/12/2016,1670000.0,S,h,3,11.0,2.0,3.0,2.0,599.0,220.0,1930.0
372,0186159,Buxton,3/12/2016,955000.0,S,t,3,11.0,2.0,3.0,2.0,203.0,,
373,0790640,Fletchers,3/12/2016,2050000.0,S,t,3,11.0,3.0,3.0,4.0,310.0,315.0,2014.0
374,0587727,Fletchers,4/03/2017,500000.0,VB,u,2,11.0,1.0,2.0,1.0,710.0,,2010.0
375,0916716,Jellis,4/03/2017,1575000.0,S,h,2,11.0,1.0,2.0,2.0,679.0,,
376,0348951,Jellis,4/06/2016,1555000.0,S,h,3,11.0,2.0,3.0,2.0,731.0,149.0,1935.0
377,0773984,Marshall,8/10/2016,1100000.0,PI,h,3,11.0,3.0,3.0,2.0,276.0,178.0,2004.0
378,0166849,Buxton,8/10/2016,1337000.0,S,h,3,11.0,1.0,3.0,2.0,583.0,112.0,1950.0
379,0010135,hockingstuart,10/09/2016,2950000.0,S,h,8,11.0,7.0,9.0,4.0,1472.0,618.0,2009.0
380,0679567,Marshall,10/09/2016,2215000.0,SP,h,4,11.0,2.0,4.0,1.0,681.0,,1940.0
381,0789388,Jellis,10/09/2016,1518000.0,S,h,3,11.0,2.0,3.0,2.0,516.0,145.0,1920.0
382,0961340,hockingstuart,10/12/2016,1710000.0,S,h,3,11.0,1.0,3.0,2.0,806.0,101.0,1950.0
383,0337547,Jellis,10/12/2016,1655000.0,S,h,3,11.0,1.0,3.0,3.0,780.0,152.0,1940.0
384,0107083,Marshall,12/11/2016,1550000.0,VB,h,4,11.0,2.0,4.0,2.0,780.0,180.0,1938.0
385,0651288,Jellis,14/05/2016,1662000.0,S,h,3,11.0,2.0,3.0,2.0,351.0,228.0,2006.0
386,0354650,Jellis,15/10/2016,1665000.0,S,h,3,11.0,2.0,3.0,3.0,702.0,145.0,1945.0
387,0999172,Jellis,16/04/2016,1445000.0,S,h,2,11.0,1.0,2.0,2.0,704.0,,
388,0828113,Jellis,18/03/2017,3510000.0,S,h,5,11.0,5.0,5.0,2.0,755.0,444.0,2015.0
389,0094328,Jellis,18/06/2016,968000.0,S,t,3,11.0,1.0,3.0,1.0,227.0,,
390,0230584,Jellis,19/11/2016,900000.0,S,t,3,11.0,2.0,3.0,2.0,153.0,110.0,1990.0
391,0211393,hockingstuart,22/05/2016,1500000.0,S,h,3,11.0,1.0,3.0,2.0,545.0,,
392,0180222,Jellis,22/08/2016,2752000.0,S,h,5,11.0,4.0,6.0,2.0,1075.0,390.0,2010.0
393,0472362,Jellis,22/08/2016,1500000.0,VB,h,3,11.0,2.0,3.0,2.0,710.0,139.0,1945.0
394,0300578,Jellis,25/02/2017,1800000.0,S,h,4,11.0,2.0,4.0,4.0,749.0,206.0,1950.0
395,0419300,Jellis,25/02/2017,1830000.0,S,h,3,11.0,2.0,3.0,3.0,724.0,168.0,1940.0
396,0426181,Buxton,27/06/2016,1415000.0,S,h,3,11.0,1.0,3.0,1.0,605.0,111.0,1950.0
397,0867817,Jellis,27/06/2016,1440000.0,PI,h,2,11.0,1.0,2.0,1.0,687.0,104.0,1940.0
398,0125951,Noel,27/11/2016,1250000.0,VB,t,4,11.0,2.0,4.0,2.0,321.0,199.0,2007.0
399,0507140,Buxton,27/11/2016,1422000.0,S,h,3,11.0,1.0,3.0,2.0,583.0,,
400,0723810,Marshall,27/11/2016,1600000.0,S,h,5,11.0,3.0,5.0,4.0,700.0,266.0,1950.0
401,0674819,Jellis,27/11/2016,1860000.0,S,h,4,11.0,2.0,4.0,3.0,696.0,274.0,2000.0
402,0853333,Marshall,27/11/2016,1710000.0,S,t,3,11.0,2.0,3.0,2.0,295.0,,1990.0
403,0221775,hockingstuart,28/05/2016,1790000.0,PI,h,4,11.0,2.0,4.0,2.0,514.0,240.0,1935.0
404,0802004,Tim,28/05/2016,1950000.0,S,h,4,11.0,2.0,4.0,2.0,844.0,278.0,1940.0
405,0958885,Fletchers,28/05/2016,1600000.0,S,h,3,11.0,1.0,3.0,2.0,637.0,,
406,0231698,Marshall,28/08/2016,1320000.0,PI,h,3,11.0,1.0,3.0,2.0,1063.0,,
407,0318676,Marshall,28/08/2016,1650000.0,S,h,3,11.0,1.0,3.0,1.0,697.0,164.0,1947.0
408,0221543,Tim,3/09/2016,995000.0,S,h,2,12.2,1.0,2.0,1.0,583.0,,1950.0
409,0345420,Woodards,3/12/2016,1250000.0,S,h,3,12.2,1.0,3.0,1.0,842.0,,
410,0030403,Tim,4/03/2017,1045000.0,S,u,3,12.2,2.0,3.0,2.0,467.0,,
411,0689192,Purplebricks,4/03/2017,1200000.0,SP,h,4,12.2,3.0,4.0,2.0,372.0,201.0,2016.0
412,0241375,Jellis,4/06/2016,1075000.0,VB,h,2,12.2,1.0,2.0,2.0,695.0,114.0,1950.0
413,0849018,Fletchers,6/08/2016,1500000.0,S,h,4,12.2,2.0,2.0,2.0,621.0,203.0,2000.0
414,0367504,Tim,7/05/2016,1120000.0,S,h,3,12.2,1.0,3.0,2.0,723.0,,
415,0231342,hockingstuart,7/11/2016,700000.0,S,t,2,12.2,1.0,2.0,2.0,367.0,110.0,1970.0
416,0817547,Fletchers,7/11/2016,761000.0,PI,h,3,12.2,2.0,3.0,4.0,400.0,94.0,1950.0
417,0876560,Buxton,8/10/2016,1270000.0,SP,h,4,12.2,2.0,4.0,1.0,724.0,,
418,0348589,Buxton,8/10/2016,1510000.0,S,h,4,12.2,2.0,4.0,2.0,526.0,,
419,0334079,Fletchers,10/09/2016,1365000.0,S,h,3,12.2,1.0,3.0,1.0,792.0,792.0,1950.0
420,0235574,Tim,10/12/2016,1100000.0,VB,h,4,12.2,2.0,3.0,2.0,803.0,152.0,1970.0
421,0110613,Buxton,13/08/2016,1415000.0,S,h,4,12.2,3.0,4.0,2.0,724.0,,
422,0943668,Ray,14/05/2016,690000.0,S,u,2,12.2,1.0,2.0,1.0,216.0,90.0,2003.0
423,0324283,Jellis,15/10/2016,1631000.0,S,h,3,12.2,2.0,3.0,3.0,782.0,215.0,1950.0
424,0005977,Buxton,15/10/2016,1500000.0,S,h,4,12.2,2.0,4.0,1.0,593.0,255.0,1930.0
425,0602785,Harcourts,16/07/2016,1060000.0,S,h,3,12.2,1.0,2.0,2.0,772.0,,
426,0580789,Buxton,17/09/2016,1529500.0,S,h,5,12.2,3.0,5.0,2.0,585.0,317.0,2000.0
427,0261073,Noel,18/03/2017,600000.0,S,u,2,12.2,1.0,2.0,1.0,153.0,80.0,1970.0
428,0600634,Woodards,18/06/2016,535000.0,S,u,2,12.2,1.0,2.0,1.0,72.0,,
429,0440056,Buxton,19/11/2016,785000.0,S,h,3,12.2,1.0,3.0,1.0,557.0,,1960.0
430,0588413,Tim,19/11/2016,1240000.0,S,h,4,12.2,2.0,4.0,2.0,766.0,192.0,1950.0
431,0735921,hockingstuart,22/08/2016,700000.0,S,u,2,12.2,1.0,2.0,2.0,192.0,88.0,2007.0
432,0484675,Buxton,24/09/2016,1350000.0,S,h,4,12.2,2.0,4.0,1.0,727.0,,
433,0412730,Fletchers,24/09/2016,1110000.0,S,h,2,12.2,1.0,2.0,1.0,586.0,86.0,1950.0
434,0196793,Jellis,25/02/2017,1305000.0,S,h,3,12.2,1.0,3.0,1.0,760.0,120.0,1960.0
435,0620061,Noel,25/02/2017,855000.0,S,h,3,12.2,2.0,3.0,1.0,320.0,85.0,1958.0
436,0633716,Jellis,27/11/2016,900500.0,S,t,3,12.2,2.0,3.0,2.0,256.0,134.0,2012.0
437,0073089,Buxton,28/05/2016,1200000.0,VB,h,3,12.2,2.0,3.0,2.0,839.0,198.0,1970.0
438,0598151,Barry,28/08/2016,830000.0,S,t,3,12.2,1.0,2.0,2.0,212.0,130.0,2012.0
439,0037022,Moonee,3/09/2016,850000.0,S,h,3,10.5,1.0,3.0,1.0,593.0,118.0,1970.0
440,0803862,Moonee,3/09/2016,750000.0,SP,h,3,10.5,1.0,3.0,1.0,0.0,103.0,1980.0
441,0883406,Nelson,3/12/2016,851000.0,S,t,3,10.5,3.0,3.0,1.0,557.0,181.0,2017.0
442,0839361,Nelson,4/03/2017,848000.0,S,h,3,10.5,1.0,3.0,2.0,542.0,,
443,0660754,Moonee,4/03/2017,806000.0,S,h,4,10.5,2.0,4.0,1.0,350.0,,2008.0
444,0141509,Nelson,4/06/2016,1155000.0,S,h,4,10.5,2.0,3.0,2.0,569.0,225.0,2008.0
445,0629600,Nelson,4/06/2016,670000.0,VB,h,3,10.5,2.0,3.0,2.0,671.0,,
446,0504266,Nelson,4/06/2016,1200000.0,S,h,4,10.5,5.0,4.0,4.0,673.0,,
447,0423424,Nelson,4/06/2016,636000.0,S,h,3,10.5,1.0,2.0,2.0,571.0,,
448,0419583,Nelson,6/08/2016,680000.0,S,h,3,10.5,1.0,3.0,2.0,570.0,120.0,1970.0
449,0591724,Moonee,7/05/2016,1160000.0,S,h,4,10.5,3.0,4.0,2.0,789.0,,
450,0395074,Barry,8/10/2016,750000.0,S,h,3,10.5,1.0,3.0,1.0,529.0,,
451,0782321,Moonee,8/10/2016,627500.0,SP,h,3,10.5,1.0,3.0,1.0,550.0,143.0,1970.0
452,0881301,Moonee,8/10/2016,880000.0,S,t,3,10.5,2.0,3.0,2.0,339.0,,
453,0020455,Moonee,10/12/2016,950000.0,S,h,4,10.5,3.0,4.0,3.0,761.0,281.0,1970.0
454,0191436,Nelson,10/12/2016,1600000.0,PI,h,4,10.5,3.0,4.0,3.0,1801.0,,
455,0487929,Barry,11/02/2017,585000.0,S,t,2,10.5,1.0,2.0,1.0,136.0,,2012.0
456,0185442,Moonee,15/10/2016,650000.0,SP,h,3,10.5,1.0,3.0,3.0,574.0,,
457,0622852,Moonee,15/10/2016,725000.0,SP,h,3,10.5,1.0,3.0,4.0,606.0,,
458,0408259,Brad,16/04/2016,665000.0,S,u,3,10.5,2.0,3.0,1.0,289.0,,
459,0797624,Nelson,16/04/2016,560500.0,S,h,3,10.5,1.0,3.0,1.0,177.0,,
460,0905795,Moonee,16/07/2016,615000.0,SP,h,3,10.5,1.0,3.0,2.0,649.0,,
461,0740633,Nelson,16/07/2016,845000.0,S,h,3,10.5,1.0,3.0,3.0,704.0,,
462,0788061,Barry,17/09/2016,585000.0,SA,h,3,10.5,1.0,3.0,2.0,322.0,,
463,0237768,Nelson,18/03/2017,440000.0,S,u,2,10.5,1.0,2.0,1.0,263.0,,1999.0
464,0188947,Moonee,18/03/2017,850000.0,S,h,3,10.5,1.0,3.0,2.0,766.0,149.0,
465,0858898,Moonee,18/06/2016,850000.0,SP,h,5,10.5,2.0,5.0,4.0,574.0,,
466,0782518,Nelson,22/05/2016,705000.0,S,h,3,10.5,1.0,3.0,1.0,581.0,106.0,1960.0
467,0498801,Brad,22/05/2016,1100000.0,VB,h,4,10.5,3.0,4.0,2.0,873.0,395.0,1992.0
468,0872617,Nelson,22/05/2016,892500.0,S,h,3,10.5,1.0,3.0,1.0,586.0,118.0,1965.0
469,0454107,HAR,23/04/2016,695000.0,S,h,3,10.5,1.0,3.0,2.0,588.0,,
470,0951590,Nelson,24/09/2016,522500.0,S,h,2,10.5,1.0,2.0,1.0,220.0,101.0,1995.0
471,0095795,Nelson,24/09/2016,680000.0,PI,h,4,10.5,2.0,4.0,2.0,554.0,140.0,1960.0
472,0967597,Nelson,24/09/2016,500000.0,S,u,3,10.5,1.0,3.0,1.0,260.0,,1990.0
473,0681570,Moonee,24/09/2016,550000.0,SP,t,2,10.5,1.0,2.0,2.0,158.0,,1993.0
474,0948605,Jas,25/02/2017,730000.0,S,h,3,10.5,2.0,3.0,2.0,705.0,,
475,0715554,Edward,25/02/2017,875000.0,S,h,3,10.5,1.0,3.0,3.0,812.0,117.0,1960.0
476,0050646,Moonee,25/02/2017,850000.0,SP,h,3,10.5,2.0,3.0,8.0,585.0,,
477,0907744,Moonee,26/07/2016,635000.0,SP,h,3,10.5,1.0,3.0,1.0,597.0,,
478,0636937,Nelson,26/07/2016,762000.0,S,h,4,10.5,2.0,4.0,2.0,589.0,150.0,1961.0
479,0838101,Barry,27/11/2016,411000.0,PI,u,2,10.5,1.0,2.0,1.0,0.0,85.0,1995.0
480,0655073,Barry,27/11/2016,790000.0,S,h,4,10.5,2.0,4.0,2.0,570.0,,
481,0133393,Barry,27/11/2016,605000.0,S,h,4,10.5,1.0,4.0,0.0,569.0,,
482,0063906,Nelson,27/11/2016,805000.0,S,h,3,10.5,2.0,3.0,2.0,593.0,103.0,1970.0
483,0695415,Moonee,27/11/2016,890000.0,S,h,4,10.5,2.0,4.0,4.0,585.0,,1960.0
484,0501606,Barry,28/05/2016,795000.0,S,h,3,10.5,1.0,3.0,1.0,549.0,,
485,0695554,Nelson,28/05/2016,634000.0,S,h,3,10.5,2.0,4.0,1.0,582.0,153.0,1950.0
486,0122317,Moonee,28/08/2016,642000.0,SP,h,3,10.5,1.0,3.0,1.0,590.0,,1960.0
487,0608475,Barry,28/08/2016,863000.0,S,h,3,10.5,2.0,3.0,3.0,638.0,,
488,0950290,Moonee,28/08/2016,740000.0,SP,h,3,10.5,1.0,3.0,2.0,607.0,,
489,0258418,Gary,3/09/2016,1819000.0,S,h,4,6.6,2.0,3.0,1.0,244.0,180.0,1900.0
490,0253414,hockingstuart,3/12/2016,410000.0,PI,u,2,6.6,1.0,2.0,2.0,0.0,61.0,1965.0
491,0728455,hockingstuart,7/05/2016,280000.0,VB,u,1,6.6,1.0,1.0,1.0,0.0,,
492,0213738,Gary,7/11/2016,1015000.0,S,t,2,6.6,1.0,2.0,2.0,114.0,120.0,2000.0
493,0780557,Buxton,15/10/2016,502500.0,S,u,2,6.6,1.0,2.0,1.0,0.0,65.0,1960.0
494,0926875,Gary,15/10/2016,520000.0,S,u,2,6.6,1.0,2.0,0.0,0.0,58.0,1970.0
